Punto,Nombre Alterno,Descripcion,Fecha,Metano,Bioxido de Carbono,Nitrogeno,Total Inertes,Etano,Temp. Rocio,Humedad,Poder Calorifico,Indice Woobe,Acido Sulfidrico,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/07/17 06:00:00,83.4177,0.0093,9.8467,9.8560,5.9270,233.7124,49.8249,36.3002,45.5811,2.7163,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/07/17 07:00:00,83.7786,0.0076,9.6675,9.6751,5.7819,235.6248,50.3560,36.3030,45.6524,1.7116,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/07/17 08:00:00,83.6512,0.0067,9.7794,9.7861,5.7241,234.2437,48.7211,36.2858,45.5989,1.1070,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/07/17 09:00:00,83.7553,0.0070,9.7746,9.7816,5.7152,232.0663,46.0134,36.2304,45.5654,0.9817,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/07/17 10:00:00,83.7305,0.0077,9.7174,9.7251,5.7768,232.2757,45.0521,36.2810,45.6192,0.9189,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/07/17 11:00:00,84.5755,0.0102,9.3601,9.3702,5.3340,231.9463,47.8323,36.2627,45.7433,0.9474,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/07/17 12:00:00,83.9873,0.0157,9.7257,9.7414,5.4666,233.9044,52.6297,36.2151,45.5688,2.1715,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/07/17 13:00:00,83.6994,0.0116,10.0835,10.0951,5.4231,238.4922,55.7791,36.0537,45.3312,1.5666,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/07/17 14:00:00,83.3816,0.0070,10.2928,10.2998,5.5164,232.9054,58.1085,36.0109,45.2270,0.8781,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/07/17 15:00:00,83.2013,0.0051,10.3669,10.3720,5.5924,232.7317,58.2601,36.0272,45.2104,0.6806,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/07/17 16:00:00,83.0074,0.0040,10.3937,10.3977,5.7234,233.2701,58.8975,36.0786,45.2341,0.6325,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/07/17 17:00:00,82.9284,0.0039,10.4527,10.4566,5.7238,233.7576,56.9296,36.0841,45.2183,0.6990,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/07/17 18:00:00,83.9731,0.0045,10.5486,10.5531,4.8273,232.4825,54.2167,35.6273,44.8834,2.2259,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/07/17 19:00:00,84.0811,0.0022,10.7266,10.7289,4.6465,236.3334,60.0362,35.4440,44.6984,1.3558,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/07/17 20:00:00,84.2059,0.0017,10.9020,10.9037,4.4100,232.0123,84.8923,35.2666,44.5168,1.0231,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/07/17 21:00:00,84.8618,0.0021,10.5256,10.5277,4.2059,228.8706,101.3831,35.3052,44.6841,1.1110,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/07/17 22:00:00,85.0114,0.0021,10.3578,10.3600,4.2428,227.2002,70.7982,35.3661,44.7877,1.1136,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/07/17 23:00:00,85.1082,0.0021,10.2917,10.2938,4.2130,227.3532,62.0430,35.3832,44.8241,1.0654,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 00:00:00,84.7597,0.0021,10.5024,10.5045,4.3251,230.2982,69.6595,35.3546,44.7252,1.0619,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 01:00:00,84.3739,0.0028,10.9773,10.9801,4.2785,230.2566,73.7197,35.1288,44.3977,2.2140,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 02:00:00,84.0675,0.0024,11.4056,11.4080,4.1712,229.4050,63.0017,34.9265,44.1044,1.5501,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 03:00:00,85.2854,0.0022,10.3223,10.3244,4.0398,227.3046,55.6962,35.2961,44.7557,1.1797,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 04:00:00,85.1422,0.0016,10.3320,10.3336,4.1484,226.5967,57.1926,35.3405,44.7812,0.9453,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 05:00:00,85.2117,0.0016,10.2007,10.2023,4.2047,227.1079,55.4306,35.4110,44.8772,1.1557,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 06:00:00,85.1643,0.0015,10.2597,10.2612,4.1999,227.9354,51.5920,35.3842,44.8373,1.3744,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 07:00:00,85.0947,0.0017,10.3623,10.3640,4.1725,227.4842,49.4997,35.3327,44.7645,1.5287,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 08:00:00,85.0885,0.0015,10.3526,10.3541,4.1918,229.8893,48.8403,35.3383,44.7720,1.0270,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 09:00:00,85.0901,0.0018,10.2637,10.2654,4.2757,226.4635,48.6200,35.3973,44.8442,0.8781,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 10:00:00,84.9914,0.0021,10.2215,10.2235,4.4075,226.7990,49.8767,35.4570,44.8991,0.8344,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 11:00:00,84.8792,0.0018,10.3045,10.3063,4.4192,226.9605,49.9117,35.4400,44.8564,0.8335,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 12:00:00,84.7340,0.0016,10.4096,10.4112,4.4162,230.0330,50.3353,35.4340,44.8125,1.3097,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 13:00:00,84.5655,0.0016,10.6060,10.6076,4.4007,231.1265,51.1644,35.3470,44.6813,1.9388,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 14:00:00,84.3526,0.0015,10.6008,10.6023,4.5993,232.2064,51.0206,35.4182,44.7298,0.9208,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 15:00:00,84.4317,0.0012,10.5450,10.5462,4.5763,228.9035,53.1920,35.4326,44.7604,0.7145,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 16:00:00,84.5773,0.0016,10.4909,10.4925,4.4777,228.9317,57.1835,35.4292,44.7784,0.6623,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 17:00:00,84.5780,0.0017,10.5275,10.5292,4.4357,229.0713,59.1501,35.4071,44.7500,0.7203,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 18:00:00,84.5476,0.0019,10.5543,10.5561,4.4360,229.1304,58.1616,35.3986,44.7342,1.1008,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 19:00:00,84.4225,0.0014,10.5982,10.5996,4.5083,228.6564,63.8788,35.4052,44.7222,0.7794,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 20:00:00,84.4229,0.0014,10.6007,10.6021,4.5083,228.4835,194.1549,35.4017,44.7190,1.8916,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 21:00:00,84.4229,0.0014,10.6007,10.6021,4.5083,228.4835,139.8501,35.4017,44.7190,1.1185,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 22:00:00,84.4229,0.0014,10.6007,10.6021,4.5083,228.4835,99.2222,35.4017,44.7190,0.9727,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/07/17 23:00:00,84.4229,0.0014,10.6007,10.6021,4.5083,228.4835,99.9632,35.4017,44.7190,0.9779,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 00:00:00,87.5344,0.0006,7.7919,7.7924,4.3210,227.0636,97.7544,36.0119,45.4399,0.0770,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 01:00:00,84.4229,0.0014,10.6007,10.6021,4.5083,228.4835,102.4338,35.4017,44.7190,0.0126,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 02:00:00,84.4229,0.0014,10.6007,10.6021,4.5083,228.4835,108.7262,35.4017,44.7190,1.6513,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 03:00:00,84.5171,0.0015,10.5825,10.5841,4.4558,228.0701,115.0756,35.3777,44.7102,1.8403,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 04:00:00,84.9424,0.0016,10.3628,10.3644,4.3112,226.8168,121.1789,35.3783,44.7942,1.7818,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 05:00:00,84.8134,0.0025,10.5007,10.5032,4.2905,226.9338,126.5242,35.3270,44.7077,1.9246,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 06:00:00,84.9430,0.0042,10.5680,10.5722,4.1076,226.4557,131.6584,35.2379,44.6230,2.0218,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 07:00:00,84.9149,0.0056,10.4889,10.4945,4.2201,226.7483,136.5037,35.2968,44.6907,2.2257,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 08:00:00,84.8519,0.0045,10.4755,10.4800,4.2799,227.6060,141.3063,35.3314,44.7190,1.7301,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 09:00:00,84.7903,0.0052,10.4869,10.4921,4.3384,227.1388,134.6006,35.3335,44.7157,2.0460,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 10:00:00,84.5393,0.0068,10.3990,10.4058,4.6555,228.2238,96.0896,35.4712,44.8379,1.5979,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 11:00:00,84.5491,0.0058,10.3119,10.3177,4.7053,227.4069,72.9475,35.5363,44.9139,1.3826,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 12:00:00,84.7860,0.0055,10.1950,10.2005,4.5781,227.3808,60.9224,35.5489,44.9667,1.6462,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 13:00:00,84.8152,0.0053,10.2198,10.2251,4.5210,227.3527,58.2873,35.5261,44.9426,1.6256,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 14:00:00,84.8659,0.0071,10.0973,10.1045,4.5257,230.5115,62.9901,35.6235,45.0511,1.8553,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 15:00:00,84.9326,0.0095,10.0644,10.0739,4.5155,238.3009,71.7893,35.6176,45.0586,3.8674,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 16:00:00,85.0525,0.0071,9.9572,9.9643,4.5202,237.2245,78.4289,35.6463,45.1197,2.9205,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 17:00:00,85.0615,0.0071,9.9839,9.9909,4.4943,232.0958,79.8760,35.6204,45.0927,2.3521,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 18:00:00,84.9383,0.0072,10.0476,10.0548,4.5453,228.3414,87.1388,35.6148,45.0647,1.8446,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 19:00:00,84.7589,0.0078,10.2711,10.2790,4.4917,228.1855,95.5325,35.5196,44.9171,1.6876,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 20:00:00,84.6530,0.0078,10.3419,10.3496,4.5182,228.2552,107.6833,35.5055,44.8811,1.3007,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 21:00:00,84.5177,0.0065,10.4269,10.4334,4.5654,228.9451,120.1010,35.4912,44.8402,1.5306,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 22:00:00,84.6553,0.0066,10.4690,10.4756,4.4281,230.1187,128.6256,35.4078,44.7700,2.1987,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/07/17 23:00:00,84.7393,0.0048,10.4956,10.5004,4.3455,228.2990,138.5299,35.3557,44.7270,1.5548,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,09/07/17 00:00:00,84.9357,0.0041,10.3900,10.3941,4.2657,226.6651,147.0895,35.3674,44.7752,1.1835,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 00:00:00,89.3122,0.0000,6.6194,6.6194,3.7300,244.3855,177.8144,36.5573,47.0327,6.8530,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 01:00:00,89.3574,0.0009,6.6271,6.6279,3.6878,238.9899,204.4167,36.5325,47.0136,3.8734,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 02:00:00,89.2745,0.0000,6.7504,6.7504,3.6561,240.2016,185.8806,36.4712,46.9252,2.3551,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 03:00:00,89.1498,0.0000,6.8633,6.8633,3.6582,236.0475,90.2403,36.4368,46.8574,1.5847,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 04:00:00,89.0477,0.0000,6.8456,6.8456,3.7056,249.5811,86.9953,36.5368,46.9263,10.8590,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 05:00:00,89.0940,0.0000,6.9869,6.9869,3.6156,250.7335,134.8983,36.3630,46.7607,6.3700,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 06:00:00,89.1280,0.0000,6.9152,6.9152,3.6554,239.2589,178.0237,36.3956,46.8105,3.6458,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 07:00:00,89.3613,0.0000,6.7552,6.7552,3.5889,235.7525,198.2203,36.4324,46.8992,2.9183,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 08:00:00,89.1740,0.0000,6.7943,6.7943,3.7291,240.2789,140.6572,36.4623,46.9018,1.5872,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 09:00:00,89.3775,0.0000,6.7424,6.7424,3.5876,233.2723,73.8561,36.4344,46.9058,1.1163,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 10:00:00,89.0760,0.0000,6.8127,6.8127,3.6839,241.6337,73.3739,36.5539,46.9504,9.3542,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 11:00:00,89.4464,0.0001,6.7245,6.7247,3.5729,246.0879,72.5229,36.4159,46.9016,5.1639,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 12:00:00,89.5250,0.0042,6.5604,6.5645,3.6676,210.8785,59.6601,36.4896,47.0128,3.1448,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 13:00:00,89.3295,0.0026,6.6382,6.6408,3.7604,215.8629,96.4173,36.5054,46.9914,3.0928,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 14:00:00,89.4361,0.0012,6.7024,6.7036,3.5961,216.6153,128.0808,36.4321,46.9202,2.4499,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 15:00:00,89.4743,0.0058,6.7136,6.7193,3.5356,221.1515,119.4121,36.4139,46.9013,1.1230,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 16:00:00,89.2895,0.0147,6.7839,6.7986,3.5437,232.5439,81.6994,36.4722,46.9025,5.1011,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 17:00:00,89.3396,0.0105,6.9052,6.9157,3.4469,248.6465,94.1982,36.3415,46.7741,7.5193,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 18:00:00,89.2070,0.0092,6.9348,6.9440,3.5493,234.6839,128.3570,36.3555,46.7716,4.6541,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 19:00:00,89.2210,0.0073,7.0075,7.0148,3.4641,231.7965,149.6810,36.3052,46.7115,3.3825,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 20:00:00,89.1209,0.0061,6.9541,6.9601,3.5829,239.3531,155.2391,36.3861,46.7846,2.6489,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 21:00:00,89.1172,0.0049,6.9114,6.9163,3.5733,244.3111,87.0870,36.4445,46.8389,1.7598,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 22:00:00,89.2026,0.0111,6.8888,6.8999,3.5124,253.7715,92.0952,36.4476,46.8460,10.3036,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/07/17 23:00:00,89.3137,0.0066,6.8374,6.8440,3.5068,244.3779,145.3775,36.4096,46.8468,5.8259,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 00:00:00,89.3060,0.0071,6.7784,6.7855,3.5709,237.1568,182.0755,36.4486,46.8951,3.7681,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 01:00:00,89.3343,0.0147,6.7533,6.7680,3.5568,235.4986,170.9956,36.4527,46.9032,3.4821,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 02:00:00,89.2919,0.0215,6.7420,6.7635,3.5872,237.8610,119.3338,36.4744,46.9170,1.9435,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 03:00:00,88.8966,0.0370,6.6658,6.7028,4.0361,242.0221,68.0547,36.6316,47.0365,3.8601,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 04:00:00,89.0050,0.0382,6.6718,6.7100,4.0006,239.4186,73.5977,36.5548,46.9860,5.4780,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 05:00:00,89.1342,0.0401,6.7430,6.7831,3.8164,205.5269,105.2715,36.4603,46.8968,3.2936,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 06:00:00,89.0870,0.0462,6.7846,6.8309,3.8181,204.5885,95.3905,36.4411,46.8639,3.1271,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 07:00:00,88.9399,0.0460,6.9496,6.9956,3.8043,204.5396,79.1881,36.3725,46.7536,2.6365,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 08:00:00,89.0752,0.0388,6.8409,6.8797,3.6461,216.7850,58.5840,36.4805,46.8691,2.4219,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 09:00:00,89.0946,0.0424,6.8870,6.9294,3.6828,238.7233,59.2872,36.3973,46.7966,7.0285,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 10:00:00,89.3471,0.0364,6.7282,6.7646,3.6138,225.8056,85.3052,36.4197,46.8797,4.4946,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 11:00:00,89.4062,0.0724,6.5443,6.6167,3.6912,216.2075,108.4693,36.5045,46.9857,4.0269,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 12:00:00,89.4805,0.0809,6.5903,6.6711,3.5518,214.2105,93.1322,36.4530,46.9293,3.4259,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 13:00:00,89.5086,0.0675,6.8115,6.8790,3.3380,212.2230,71.2126,36.2990,46.7506,2.1953,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 14:00:00,89.5088,0.0691,6.7502,6.8193,3.3510,225.2580,55.7621,36.3692,46.8183,6.4581,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 15:00:00,89.7799,0.0612,6.6560,6.7172,3.2460,241.4573,73.6444,36.3270,46.8360,5.8573,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 16:00:00,89.7756,0.0709,6.5770,6.6479,3.3192,220.3267,99.3724,36.3700,46.8894,3.8476,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 17:00:00,89.8723,0.0797,6.4962,6.5758,3.3020,215.6640,103.2593,36.3877,46.9284,3.0765,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 18:00:00,89.0752,0.0388,6.8409,6.8797,3.6461,216.7850,58.5840,36.4805,46.8692,2.4219,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 19:00:00,89.7449,0.0399,6.2698,6.3097,3.6221,214.3652,114.7033,36.6311,47.1980,1.5011,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 20:00:00,89.6674,0.0429,6.3801,6.4230,3.6490,235.7874,84.2863,36.5565,47.1044,5.7092,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 21:00:00,89.6823,0.0223,6.6334,6.6557,3.4325,220.5467,86.5288,36.3775,46.9015,3.2517,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 22:00:00,89.7971,0.0188,6.4459,6.4647,3.5083,205.7741,95.5857,36.4709,47.0394,2.4128,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/07/17 23:00:00,89.4992,0.0192,6.3996,6.4188,3.8243,204.1831,108.8825,36.5945,47.1351,2.2976,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,03/07/17 00:00:00,89.5445,0.0121,6.5129,6.5250,3.6803,215.8199,92.9741,36.5092,47.0397,1.4442,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,03/07/17 01:00:00,89.3441,0.0096,6.7273,6.7369,3.6445,204.7345,64.4084,36.4330,46.9052,1.3444,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,03/07/17 02:00:00,89.0175,0.0092,6.8773,6.8865,3.7818,204.9796,58.0058,36.4386,46.8472,1.3522,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,03/07/17 03:00:00,88.7002,0.0118,7.0076,7.0193,3.9259,205.4354,55.7267,36.4527,46.8010,1.3635,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,03/07/17 04:00:00,88.4373,0.0086,7.1162,7.1248,4.0475,205.7641,54.4739,36.4685,46.7684,1.3733,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,03/07/17 05:00:00,88.6494,0.0072,6.9235,6.9307,4.1208,205.1008,53.3831,36.5113,46.8750,1.4006,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,03/07/17 06:00:00,88.2240,0.0103,7.2101,7.2204,4.1389,205.7036,52.3158,36.4735,46.7322,1.4166,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,03/07/17 07:00:00,88.1712,0.0091,7.2181,7.2272,4.1777,206.2605,51.0859,36.4862,46.7376,1.4065,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,03/07/17 08:00:00,88.1696,0.0089,7.2225,7.2314,4.1715,206.3909,50.4204,36.4852,46.7353,1.4029,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,03/07/17 09:00:00,88.3843,0.0095,7.1223,7.1318,4.0827,206.6062,51.3075,36.4826,46.7742,1.4234,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,03/07/17 10:00:00,88.5131,0.0095,7.0660,7.0754,4.0239,207.5154,52.7679,36.4795,46.7952,1.4526,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,03/07/17 11:00:00,88.6170,0.0105,7.0219,7.0324,3.9766,214.0902,55.4572,36.4750,46.8098,1.4599,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,03/07/17 12:00:00,89.1237,0.0102,6.8197,6.8299,3.7387,207.0323,62.4115,36.4444,46.8739,1.3560,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,03/07/17 13:00:00,88.0428,0.0152,6.4713,6.4865,4.3656,222.6682,173.5962,37.3340,47.5601,7.3136,,
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,03/07/17 14:00:00,86.1831,0.0402,5.9938,6.0340,5.4578,264.2041,279.2052,38.6735,48.5476,12.7653,,
