Punto,Nombre Alterno,Descripcion,Fecha,Metano,Bioxido de Carbono,Nitrogeno,Total Inertes,Etano,Temp. Rocio,Humedad,Poder Calorifico,Indice Woobe,Acido Sulfidrico,Azufre Total
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,6/5/2017 10:00,86.7534,0.0231,8.9103,8.9334,3.8474,236.7463,96.9032,35.8594,45.6529,1.2131,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,6/5/2017 11:00,86.5102,0.0193,9.0775,9.0968,3.8885,246.692,85.6489,35.842,45.5784,1.4918,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,6/5/2017 12:00,86.3203,0.0199,9.2715,9.2914,3.9145,248.3646,90.651,35.7525,45.4451,1.4459,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,6/5/2017 13:00,86.2815,0.0173,9.3801,9.3974,3.8705,237.8769,106.2479,35.6845,45.3607,0.9069,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,6/5/2017 14:00,86.3208,0.026,9.3539,9.38,3.8465,237.1729,111.6049,35.6915,45.3701,1.1372,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,6/5/2017 15:00,86.4483,0.0338,9.2566,9.2904,3.8173,244.6165,121.9717,35.7143,45.4181,0.9695,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,6/5/2017 16:00,86.4286,0.0394,9.2253,9.2648,3.849,245.1075,86.4923,35.7398,45.4433,0.6181,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,6/5/2017 17:00,86.5001,0.0616,9.1675,9.229,3.7894,244.2973,82.138,35.757,45.4636,2.0319,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,6/5/2017 18:00,86.7076,0.0601,9.1745,9.2345,3.6224,244.3004,89.8283,35.6732,45.408,2.0052,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,6/5/2017 19:00,86.7825,0.0627,9.0903,9.1529,3.6443,239.1206,97.3009,35.7015,45.4576,2.223,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,6/5/2017 20:00,86.5432,0.0768,9.1134,9.1902,3.8328,246.1979,106.0315,35.7488,45.4706,1.7056,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,6/5/2017 21:00,86.4685,0.088,9.1536,9.2416,3.8547,243.9029,101.2134,35.7346,45.4392,1.6492,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,6/5/2017 22:00,86.4517,0.1036,9.1241,9.2278,3.8472,239.3764,83.4115,35.7652,45.4609,2.7787,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,6/5/2017 23:00,86.4397,0.098,9.1607,9.2586,3.8385,244.6515,89.2375,35.7452,45.4372,4.264,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 0:00,86.4883,0.0803,9.2175,9.2978,3.7878,239.5244,100.3662,35.6879,45.3889,3.7063,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 1:00,86.2303,0.0788,9.4061,9.4848,3.8611,246.071,105.2581,35.637,45.2837,2.5406,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 2:00,86.2122,0.0798,9.412,9.4918,3.8758,241.0418,122.0676,35.6343,45.2791,2.3139,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 3:00,86.4449,0.0614,9.1605,9.2219,3.8717,236.1509,112.0635,35.7618,45.4697,2.0177,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 4:00,86.4939,0.0628,9.2056,9.2684,3.7579,239.5745,92.7588,35.7281,45.4295,6.7643,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 5:00,86.4641,0.064,9.4142,9.4782,3.6242,249.9183,95.0104,35.5766,45.2502,4.7301,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 6:00,86.4095,0.0634,9.4886,9.552,3.6084,244.1108,106.8386,35.5379,45.1968,2.8319,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 7:00,86.4678,0.0706,9.3632,9.4339,3.6574,236.2947,114.4058,35.602,45.2825,2.2478,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 8:00,86.4799,0.0894,9.2154,9.3048,3.7522,240.7135,130.3214,35.6963,45.3896,3.1465,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 9:00,86.3491,0.0609,9.3641,9.425,3.7622,241.1289,91.3855,35.6581,45.324,2.9192,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 10:00,86.2339,0.0656,9.4313,9.4969,3.7993,248.9658,83.0138,35.6469,45.2879,5.1248,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 11:00,84.4791,0.0508,9.161,9.2118,5.752,245.7598,101.584,36.3867,45.8755,4.3159,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 12:00,83.407,0.0523,9.0316,9.0838,6.8847,244.0459,133.046,36.8177,46.1982,3.8687,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 13:00,83.8217,0.0569,9.145,9.2019,6.403,243.9951,163.4547,36.6028,46.0156,6.0595,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 14:00,83.4221,0.0315,9.3357,9.3672,6.6309,250.5099,139.3383,36.6166,45.9658,3.0901,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 15:00,83.0674,0.0375,8.7585,8.796,7.4831,247.8402,106.9811,37.1368,46.5133,3.4601,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 16:00,83.3036,0.0568,8.5508,8.6076,7.4016,248.9285,119.8186,37.2109,46.6288,5.9754,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 17:00,83.4239,0.0546,8.5956,8.6502,7.2962,246.8112,143.0177,37.126,46.5596,6.153,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 18:00,82.9423,0.0585,8.4933,8.5518,7.8428,249.9461,156.1893,37.3454,46.7344,4.8502,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 19:00,82.7764,0.053,8.4864,8.5394,7.9992,248.499,169.0151,37.4059,46.7782,3.7724,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 20:00,82.6879,0.042,8.445,8.487,8.1167,245.8716,146.3459,37.474,46.8432,2.6341,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 21:00,82.8728,0.0514,8.3989,8.4503,7.9438,248.3568,147.0623,37.4603,46.8468,5.3725,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 22:00,83.1831,0.0478,8.6466,8.6945,7.4718,249.5897,145.9922,37.1744,46.5741,4.5377,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/5/2017 23:00,82.7123,0.0179,8.5411,8.559,8.1111,252.2436,145.5621,37.3865,46.7658,1.7813,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 0:00,82.5089,0.009,8.4697,8.4786,8.4074,245.763,163.6671,37.4933,46.8656,1.1016,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 1:00,82.4034,0.0052,8.5568,8.562,8.4061,245.323,166.6935,37.4782,46.8245,0.5894,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 2:00,82.3724,0.0074,8.6136,8.6211,8.3726,245.9077,156.6765,37.4525,46.7851,1.0045,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 3:00,82.9602,0.0052,8.6262,8.6313,7.8234,251.9205,146.2202,37.2526,46.6566,2.2264,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 4:00,86.0216,0.0019,8.9787,8.9805,4.5236,240.9132,126.1058,36.0613,45.7679,1.256,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 5:00,86.6545,0.0014,9.0045,9.0059,3.8839,235.6764,118.1136,35.8481,45.6217,0.7917,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 6:00,86.8069,0.0026,8.8984,8.901,3.8493,239.0297,112.4172,35.8703,45.6767,0.7616,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 7:00,86.6979,0.0008,8.9657,8.9665,3.9038,241.9615,107.248,35.8522,45.64,0.604,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 8:00,86.2641,0.0048,8.675,8.6797,4.348,246.0679,104.5209,36.2729,46.019,0.9287,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 9:00,86.5793,0.0039,8.798,8.8019,4.117,241.3279,107.1547,36.0213,45.8117,1.3159,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 10:00,86.8989,0.007,8.6961,8.7031,3.9369,236.5454,122.6972,35.9823,45.8252,1.3892,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 11:00,86.9005,0.0103,8.7804,8.7907,3.8696,239.512,125.4891,35.9162,45.7479,1.5033,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 12:00,86.8116,0.0095,8.6988,8.7084,4.0294,242.4198,112.894,36.0013,45.8348,0.7614,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 13:00,86.6966,0.0061,8.626,8.6322,4.1491,237.523,88.0107,36.1154,45.9379,0.4708,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 14:00,86.6862,0.0183,8.6565,8.6748,4.118,245.2342,102.2654,36.0999,45.9086,2.4106,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 15:00,86.7536,0.0059,8.6928,8.6987,4.0523,242.8184,120.3005,36.0508,45.8707,2.3742,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 16:00,86.7206,0.0037,8.6941,8.6978,4.0821,245.4346,129.9185,36.0608,45.8779,1.2951,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 17:00,86.7287,0.0032,8.6543,8.6575,4.1074,237.5755,123.1999,36.0875,45.9108,0.9971,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 18:00,86.7949,0.0033,8.5257,8.529,4.1384,237.9728,101.4764,36.1661,46.0113,0.4526,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 19:00,86.7794,0.0125,8.5071,8.5196,4.1265,241.1726,87.0908,36.1987,46.0335,1.3133,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 20:00,86.8037,0.0127,8.6111,8.6238,4.0666,251.716,142.528,36.0922,45.925,2.2899,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 21:00,86.7763,0.0082,8.7106,8.7188,4.0123,239.4571,226.1766,36.027,45.8471,1.4896,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 22:00,86.7872,0.0092,8.6524,8.6616,4.0506,237.0454,201.2738,36.0632,45.8925,1.1407,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/5/2017 23:00,86.8952,0.0139,8.5646,8.5785,4.0426,239.9891,171.1074,36.0818,45.9362,1.1705,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 0:00,87.0391,0.0142,8.4948,8.509,3.9823,243.7045,126.9362,36.0802,45.9626,0.9343,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 1:00,86.8932,0.0327,8.5153,8.548,4.0163,248.3677,173.3525,36.1301,45.9748,1.9956,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 2:00,86.9696,0.0227,8.5047,8.5274,3.9972,240.7572,132.7272,36.0979,45.9647,2.0119,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 3:00,86.9254,0.0261,8.61,8.636,3.9419,237.6655,144.6578,36.0354,45.8814,1.9342,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 4:00,87.0035,0.0258,8.5401,8.5659,3.9428,241.3419,134.8416,36.0569,45.9228,1.9388,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 5:00,86.8861,0.0254,8.5084,8.5338,4.078,242.2296,122.5755,36.1177,45.9742,1.0308,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 6:00,86.6781,0.0229,8.6277,8.6506,4.1098,236.3893,103.0777,36.1249,45.933,0.8382,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 7:00,86.7509,0.0399,8.509,8.5489,4.1544,245.5911,107.9813,36.1659,45.9935,2.9494,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 8:00,86.8397,0.0243,8.4887,8.5131,4.1301,242.1568,131.1778,36.1504,46.0034,2.8458,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 9:00,86.9518,0.0256,8.3222,8.3478,4.1814,244.2443,137.8614,36.2293,46.1186,1.878,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 10:00,86.8677,0.0352,8.375,8.4102,4.2059,236.4095,126.0229,36.2078,46.0783,2.0835,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 11:00,86.654,0.0299,8.6437,8.6736,4.1325,235.2133,110.9416,36.1057,45.9105,1.0877,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 12:00,87.7439,0.0215,7.6155,7.637,4.1379,233.8958,96.9641,36.2362,45.8908,2.4016,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 13:00,86.665,0.0334,8.7364,8.7698,4.066,250.375,115.0795,36.0273,45.822,2.8254,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 14:00,86.279,0.0312,8.9201,8.9512,4.2629,239.3252,137.8718,36.0159,45.7442,1.806,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 15:00,86.2966,0.0268,8.8733,8.9001,4.2592,238.1294,128.5517,36.0663,45.7971,1.5169,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 16:00,86.3885,0.0262,8.8001,8.8263,4.2417,240.7943,116.787,36.0913,45.842,1.4995,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 17:00,86.3157,0.0202,8.96,8.9802,4.1265,243.3511,94.2253,36.0232,45.7394,1.0445,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 18:00,86.2843,0.0353,9.0117,9.047,4.107,247.5257,111.7772,35.9848,45.6857,2.1863,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 19:00,86.6473,0.0191,8.7214,8.7405,4.076,240.2694,158.9372,36.068,45.8623,1.4431,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 20:00,86.5789,0.0232,8.7427,8.7659,4.1104,238.1408,153.3638,36.0743,45.8555,1.1291,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 21:00,86.5857,0.0259,8.8113,8.8372,4.0556,238.1195,132.1844,36.0159,45.7897,1.8189,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 22:00,86.7148,0.0186,8.7802,8.7987,3.9838,244.1877,154.8135,35.9948,45.7929,0.6211,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/5/2017 23:00,86.6036,0.0269,8.7903,8.8172,4.027,238.9721,120.465,36.0385,45.8117,0.8794,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 0:00,86.6423,0.0393,8.7165,8.7557,4.0821,244.3335,115.9644,36.0506,45.8412,1.9446,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 1:00,86.5775,0.0264,8.7393,8.7657,4.1144,240.581,140.253,36.0722,45.8536,1.9628,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 2:00,86.5585,0.0219,8.8264,8.8482,4.081,243.99,138.0376,36.0109,45.7832,1.368,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 3:00,86.6216,0.0249,8.7453,8.7702,4.1017,239.299,125.0668,36.0415,45.8327,1.1087,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 4:00,86.6162,0.0263,8.7142,8.7406,4.1322,233.8063,112.2501,36.0631,45.8578,0.6881,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 5:00,86.4718,0.037,8.7012,8.7382,4.2121,238.9225,103.6853,36.1349,45.902,1.3822,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 6:00,86.7254,0.0423,8.5639,8.6062,4.1624,244.9093,125.8143,36.1213,45.9445,2.2247,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 7:00,86.6922,0.0268,8.6011,8.6278,4.177,245.2366,157.4033,36.1134,45.9341,1.7906,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 8:00,86.7346,0.0199,8.544,8.5639,4.1941,238.7847,131.731,36.145,45.9809,1.0883,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 9:00,86.7557,0.0185,8.4847,8.5032,4.2312,235.1478,114.4862,36.1788,46.0266,0.8114,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 10:00,86.7261,0.0233,8.4734,8.4966,4.2423,239.6998,107.8349,36.203,46.0435,0.8155,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 11:00,86.663,0.0398,8.4746,8.5144,4.2654,246.7667,106.2608,36.2249,46.0468,2.126,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 12:00,86.5989,0.0247,8.6245,8.6491,4.2222,247.2392,127.7576,36.1387,45.9422,1.7358,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 13:00,85.5875,0.0205,8.4945,8.515,5.2233,240.9448,144.9221,36.5767,46.2731,1.0862,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 14:00,86.0065,0.022,8.54,8.562,4.7895,239,133.7844,36.414,46.1515,0.8993,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 15:00,86.4401,0.0213,8.485,8.5063,4.4947,238.2489,124.989,36.2956,46.0987,1.2329,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 16:00,86.3862,0.02,8.5146,8.5346,4.4761,246.9461,115.9786,36.3122,46.0981,0.9008,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 17:00,86.6835,0.0421,8.4955,8.5376,4.2367,245.6862,155.789,36.1982,46.0195,1.9724,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 18:00,86.702,0.0498,8.4514,8.5013,4.2367,242.5815,176.8103,36.2239,46.0493,1.4705,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 19:00,86.9222,0.0988,8.2482,8.347,4.1856,240.4654,230.365,36.2591,46.1224,3.1583,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 20:00,86.9922,0.1396,8.2571,8.3967,4.0766,245.7005,223.2279,36.2005,46.0573,3.8599,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 21:00,86.9953,0.1349,8.3324,8.4674,4.0199,237.5214,190.0183,36.1415,45.9929,4.0199,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 22:00,86.8575,0.1561,8.3556,8.5117,4.059,240.666,223.693,36.1754,45.9924,6.1863,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/5/2017 23:00,86.6642,0.0848,8.6903,8.7751,4.0344,245.7212,227.7636,36.0399,45.8173,4.2391,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/5/2017 0:00,86.7902,0.0396,8.6096,8.6492,4.0447,245.9404,188.1877,36.0823,45.9032,2.4806,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/5/2017 1:00,86.7539,0.0327,8.6167,8.6494,4.0857,239.2646,223.7824,36.0859,45.9068,1.7253,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/5/2017 2:00,86.9266,0.0292,8.3066,8.3358,4.2104,234.9416,154.7552,36.2535,46.1379,1.348,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/5/2017 3:00,86.7422,0.0336,8.4145,8.4482,4.2444,241.3122,128.4637,36.2511,46.0908,2.3821,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/5/2017 4:00,86.6199,0.0421,8.6161,8.6582,4.1492,247.633,115.555,36.149,45.9414,4.3829,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/5/2017 5:00,87.0218,0.0243,8.2714,8.2957,4.1392,247.6971,116.3103,36.2583,46.1577,2.3855,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/5/2017 6:00,86.9793,0.0161,8.4218,8.438,4.0597,240.5713,121.9083,36.1654,46.0442,1.3538,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/5/2017 7:00,86.9929,0.0229,8.3499,8.3728,4.0949,237.395,117.9711,36.2129,46.0987,1.3131,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/5/2017 8:00,87.0667,0.0274,8.197,8.2244,4.1914,237.3275,108.7236,36.2816,46.2003,1.8901,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/5/2017 9:00,87.0454,0.0302,8.1512,8.1814,4.2194,246.2599,98.1767,36.3327,46.2488,1.6985,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/5/2017 10:00,87.1112,0.0417,8.2266,8.2683,4.1192,245.0535,108.7988,36.2343,46.15,1.8969,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/5/2017 11:00,87.1032,0.0148,8.267,8.2818,4.1099,239.7896,132.634,36.2261,46.145,1.1428,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/5/2017 12:00,87.0833,0.0168,8.3812,8.398,4.0034,239.2744,139.2762,36.1623,46.0579,1.4427,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/5/2017 13:00,87.0476,0.014,8.4296,8.4436,4.0093,243.0951,128.6062,36.1346,46.023,1.0647,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/5/2017 14:00,86.3881,0.0185,8.3652,8.3837,4.6374,241.9792,116.0732,36.4057,46.2173,0.8157,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/5/2017 15:00,86.4708,0.0288,8.6455,8.6743,4.2831,243.215,106.678,36.1813,45.9583,1.9257,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/5/2017 16:00,86.971,0.0347,8.3841,8.4188,4.0744,243.9919,124.4682,36.1927,46.0652,2.063,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/5/2017 17:00,86.9057,0.0227,8.4788,8.5014,4.073,243.8783,133.1483,36.1495,46.0077,1.6361,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/5/2017 18:00,86.8573,0.0286,8.5545,8.5831,4.0447,240.3505,128.7085,36.1051,45.946,1.5432,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/5/2017 19:00,86.9623,0.0242,8.5071,8.5312,3.9928,234.8855,125.0124,36.1101,45.9706,1.0311,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/5/2017 20:00,86.8447,0.0258,8.5432,8.569,4.026,243.197,142.8842,36.1423,45.9756,1.998,
